time,latitude,longitude,depth,mag,magType,id,place,locationSource,Year,date,Month,Energy,country,continent,depth_type
2015-02-18T04:43:39.170Z,-8.8943,159.3182,4.905867196,1.7,mww,usb000tq8s,"88km SSW of Buala, Solomon Islands",us,2015,2/18/2015,February,221.4064162,Solomon Islands,Oceania,intermediate
2015-02-18T09:32:26.770Z,-10.7598,164.1216,2.302585093,1.8,mww,usb000tq9f,"187km W of Lata, Solomon Islands",us,2015,2/18/2015,February,445.8577701,Solomon Islands,Oceania,shallow
2015-02-18T14:31:53.900Z,2.732,128.5544,5.476463552,1.6,mb,usb000tq9w,"126km NNE of Tobelo, Indonesia",us,2015,2/18/2015,February,181.2722419,Indonesia,Asia,intermediate
2015-02-18T16:27:23.040Z,-10.7482,164.136,2.302585093,1.6,mb,usb000tqcy,"185km W of Lata, Solomon Islands",us,2015,2/18/2015,February,164.0219073,Solomon Islands,Oceania,shallow
2015-02-18T17:09:41.290Z,-10.684,164.0707,2.571084346,1.7,mb,usb000tqd1,"192km W of Lata, Solomon Islands",us,2015,2/18/2015,February,221.4064162,Solomon Islands,Oceania,shallow
2015-02-18T22:47:05.410Z,-56.6835,-25.8239,2.302585093,1.6,mb,usc000trcf,"84km E of Visokoi Island, South Georgia and the South Sandwich Islands",us,2015,2/18/2015,February,181.2722419,South Georgia and the South Sandwich Islands,Ocean,shallow
2015-02-19T10:24:03.570Z,-53.4419,159.3522,2.302585093,1.7,mwb,us10000dg7,"118km NNE of Macquarie Island, Australia",us,2015,2/19/2015,February,244.6919323,Australia,Oceania,shallow
2015-02-19T13:18:32.810Z,-16.4311,168.1483,2.302585093,1.9,mww,usc000trf9,"85km ESE of Lakatoro, Vanuatu",us,2015,2/19/2015,February,601.8450379,Vanuatu,Oceania,shallow
2015-02-19T13:23:17.300Z,-16.4536,168.109,2.302585093,1.6,mb,usc000tsrf,"82km ESE of Lakatoro, Vanuatu",us,2015,2/19/2015,February,181.2722419,Vanuatu,Oceania,shallow
2015-02-19T14:08:49.290Z,-16.1006,-178.943,3.555348061,1.6,mb,usc000trg9,"182km E of Lambasa, Fiji",us,2015,2/19/2015,February,164.0219073,Fiji,Oceania,shallow
2015-02-19T14:32:41.570Z,-16.513,168.0905,2.302585093,1.7,mb,usc000trgm,"84km ESE of Lakatoro, Vanuatu",us,2015,2/19/2015,February,221.4064162,Vanuatu,Oceania,shallow
2015-02-19T16:32:47.370Z,52.81,159.0059,4.406719247,1.7,mww,usc000tri6,"35km SE of Petropavlovsk-Kamchatskiy, Russia",us,2015,2/19/2015,February,221.4064162,Russia,Europe,intermediate
2015-02-19T19:56:35.590Z,-16.3938,168.0953,3.201119103,1.6,mb,usc000trl8,"78km ESE of Lakatoro, Vanuatu",us,2015,2/19/2015,February,164.0219073,Vanuatu,Oceania,shallow
2015-02-20T04:25:23.380Z,39.8244,143.5871,2.302585093,1.8,mww,usc000trsc,"141km E of Miyako, Japan",us,2015,2/20/2015,February,492.7490411,Japan,Asia,shallow
2015-02-20T09:08:15.110Z,-22.7972,-13.3237,2.302585093,1.6,mb,usc000trt2,Southern Mid-Atlantic Ridge,us,2015,2/20/2015,February,181.2722419,Southern Mid-Atlantic Ridge,Ocean,shallow
2015-02-20T15:39:17.940Z,-31.0595,-178.346,3.709661993,1.7,mb,usc000trx4,"67km NE of L'Esperance Rock, New Zealand",us,2015,2/20/2015,February,221.4064162,New Zealand,Oceania,shallow
2015-02-20T19:28:27.940Z,41.947,142.6543,4.099497927,1.7,mwr,usc000tryp,"49km SSE of Shizunai, Japan",us,2015,2/20/2015,February,200.33681,Japan,Asia,shallow
2015-02-21T10:13:53.290Z,39.8185,143.4861,1.945910149,1.8,mww,usc000ts49,"133km E of Miyako, Japan",us,2015,2/21/2015,February,403.4287935,Japan,Asia,shallow
2015-02-21T11:34:06.380Z,-16.8493,-14.1231,2.302585093,1.7,mb,usc000ts4c,Southern Mid-Atlantic Ridge,us,2015,2/21/2015,February,200.33681,Southern Mid-Atlantic Ridge,Ocean,shallow
2015-02-21T19:42:22.160Z,-5.4517,147.129,5.364994225,1.7,mwb,usc000ts60,"141km N of Lae, Papua New Guinea",us,2015,2/21/2015,February,200.33681,Papua New Guinea,Oceania,intermediate
2015-02-21T19:51:00.280Z,-9.1282,158.5607,3.513036863,1.6,mb,usc000ts63,"130km SSW of Dadali, Solomon Islands",us,2015,2/21/2015,February,164.0219073,Solomon Islands,Oceania,shallow
2015-02-21T22:26:45.600Z,4.67,-76.18,4.553876892,1.6,mb,usc000ts6w,"8km SW of Argelia, Colombia",rsnc,2015,2/21/2015,February,164.0219073,Colombia,Americas,intermediate
2015-02-22T02:53:42.230Z,40.076,143.6209,2.302585093,1.6,mb,usc000ts7u,"150km ENE of Miyako, Japan",us,2015,2/22/2015,February,148.4131591,Japan,Asia,shallow
2015-02-22T06:10:33.740Z,-4.9692,133.9018,2.302585093,1.6,mwc,usc000ts8n,"94km NNW of Dobo, Indonesia",us,2015,2/22/2015,February,181.2722419,Indonesia,Asia,shallow
2015-02-22T06:42:54.740Z,44.133,85.5676,2.478217662,1.6,mb,usc000ts8t,"41km WSW of Shihezi, China",us,2015,2/22/2015,February,164.0219073,China,Asia,shallow
2015-02-22T11:48:24.890Z,-29.0463,-3.9058,2.302585093,1.6,mb,usc000tsa0,South Atlantic Ocean,us,2015,2/22/2015,February,164.0219073,South Atlantic Ocean,Ocean,shallow
2015-02-22T12:56:24.400Z,2.7299,-76.5012,5.003946306,1.7,mww,usc000tsa5,"7km SSW of Caldono, Colombia",us,2015,2/22/2015,February,244.6919323,Colombia,Americas,intermediate
2015-02-22T13:02:16.300Z,-17.9984,-178.3198,6.386710955,1.6,mb,usc000tsa8,"296km N of Ndoi Island, Fiji",us,2015,2/22/2015,February,164.0219073,Fiji,Oceania,deep
2015-02-22T14:23:12.720Z,18.6766,-106.848,1.609437912,1.8,mww,usc000tsak,"218km SW of Tomatlan, Mexico",us,2015,2/22/2015,February,492.7490411,Mexico,Americas,shallow
2015-02-22T19:43:32.660Z,39.7592,143.2815,2.302585093,1.6,mb,usc000tsbm,"114km E of Miyako, Japan",us,2015,2/22/2015,February,164.0219073,Japan,Asia,shallow
2015-02-23T10:25:06.180Z,-36.5148,177.267,3.215670694,1.6,mww,usc000tsfu,"138km ENE of Tairua, New Zealand",wel,2015,2/23/2015,February,181.2722419,New Zealand,Oceania,shallow
2015-02-24T02:28:54.090Z,39.6546,143.1982,2.995732274,1.8,mww,usc000tski,"106km E of Miyako, Japan",us,2015,2/24/2015,February,330.2995599,Japan,Asia,shallow
2015-02-24T05:13:50.410Z,-22.7448,-66.6628,5.24148243,1.7,mww,usc000tsli,"99km W of Abra Pampa, Argentina",us,2015,2/24/2015,February,200.33681,Argentina,Americas,intermediate
2015-02-24T06:54:48.520Z,0.9982,-26.1018,2.302585093,1.7,mwc,usc000tsm5,Central Mid-Atlantic Ridge,us,2015,2/24/2015,February,221.4064162,Central Mid-Atlantic Ridge,Ocean,shallow
2015-02-24T23:43:18.140Z,-10.3658,23.4785,2.302585093,1.6,mb,usc000tsyj,"142km ENE of Luau, Angola",us,2015,2/24/2015,February,164.0219073,Angola,Africa,shallow
2015-02-25T01:31:41.500Z,6.0816,119.8398,2.197224577,1.7,mww,usc000tszg,"81km WSW of Pandan Niog, Philippines",us,2015,2/25/2015,February,298.867401,Philippines,Asia,shallow
2015-02-25T03:02:39.670Z,1.7463,126.3714,3.579622468,1.7,mb,usc000tszv,"136km ENE of Bitung, Indonesia",us,2015,2/25/2015,February,200.33681,Indonesia,Asia,shallow
2015-02-25T07:01:00.930Z,31.0659,141.8201,2.197224577,1.8,mww,usc000tt0x,"293km SE of Hachijo-jima, Japan",us,2015,2/25/2015,February,365.0374679,Japan,Asia,shallow
2015-02-25T13:48:31.150Z,-40.088,-16.3752,2.302585093,1.6,mb,usc000tt3i,Southern Mid-Atlantic Ridge,us,2015,2/25/2015,February,148.4131591,Southern Mid-Atlantic Ridge,Ocean,shallow
2015-02-25T19:33:08.800Z,-36.583,177.275,2.48490665,1.6,mwr,usc000tt6i,"135km ENE of Tairua, New Zealand",wel,2015,2/25/2015,February,164.0219073,New Zealand,Oceania,shallow
2015-02-26T01:11:23.800Z,38.4821,142.0433,3.952012654,1.6,mwr,usc000ttaf,"65km E of Ishinomaki, Japan",us,2015,2/26/2015,February,148.4131591,Japan,Asia,shallow
2015-02-26T06:26:52.180Z,-19.9821,-173.7746,2.16791019,1.7,mwb,usc000ttbc,"63km ESE of Pangai, Tonga",us,2015,2/26/2015,February,221.4064162,Tonga,Oceania,shallow
2015-02-26T09:45:39.410Z,50.1375,-175.8006,3.555348061,1.7,mb,usc000ttcc,"202km SSE of Adak, Alaska",us,2015,2/26/2015,February,221.4064162,Alaska,Ocean,shallow
2015-02-26T21:59:05.140Z,34.671,73.2777,3.392492941,1.7,mb,usc000ttgc,"22km E of Batgram, Pakistan",us,2015,2/26/2015,February,221.4064162,Pakistan,Asia,shallow
2015-02-26T23:44:53.820Z,-5.4602,152.8834,2.422144328,1.6,mb,usc000tthp,"111km S of Taron, Papua New Guinea",us,2015,2/26/2015,February,164.0219073,Papua New Guinea,Oceania,shallow
2015-02-27T00:47:38.010Z,-38.1586,-93.8636,2.302585093,1.7,mb,usc000tthz,West Chile Rise,us,2015,2/27/2015,February,200.33681,West Chile Rise,Americas,shallow
2015-02-27T11:35:14.260Z,-7.0531,155.306,4.157475844,1.7,mb,usc000ttjq,"83km SSW of Panguna, Papua New Guinea",us,2015,2/27/2015,February,200.33681,Papua New Guinea,Oceania,shallow
2015-02-27T13:45:05.370Z,-7.2968,122.5348,6.313656736,1.9,mww,usc000ttkd,"130km N of Nebe, Indonesia",us,2015,2/27/2015,February,1096.633158,Indonesia,Asia,deep
2015-02-27T16:24:50.560Z,16.9041,145.8303,3.000222179,1.7,mww,usc000ttnw,"62km NNE of Anatahan, Northern Mariana Islands",us,2015,2/27/2015,February,298.867401,Northern Mariana Islands,Oceania,shallow
2015-02-27T16:45:20.200Z,16.9824,145.8629,3.342861805,1.6,mb,usc000ttp5,"72km NNE of Anatahan, Northern Mariana Islands",us,2015,2/27/2015,February,148.4131591,Northern Mariana Islands,Oceania,shallow
2015-02-28T01:02:51.600Z,16.9798,145.9228,2.840247371,1.6,mb,usc000ttwj,"74km NNE of Anatahan, Northern Mariana Islands",us,2015,2/28/2015,February,148.4131591,Northern Mariana Islands,Oceania,shallow
2015-02-28T10:53:03.610Z,-8.9066,118.8202,4.769582322,1.6,mb,usc000ttz2,"23km S of Karumbu, Indonesia",us,2015,2/28/2015,February,164.0219073,Indonesia,Asia,intermediate
2015-02-28T19:27:30.810Z,-56.3493,-27.0752,4.695833221,1.7,mb,usc000tu15,"39km N of Visokoi Island, South Georgia and the South Sandwich Islands",us,2015,2/28/2015,February,221.4064162,South Georgia and the South Sandwich Islands,Ocean,intermediate
2015-03-01T03:32:33.780Z,0.0241,124.4702,4.127134385,1.7,mwb,usc000tu4z,"67km SE of Molibagu, Indonesia",us,2015,3/1/2015,March,270.4264074,Indonesia,Asia,shallow
2015-03-01T07:01:56.780Z,4.7307,125.7803,4.652244593,1.7,mb,usc000tu5k,"82km SSE of Sarangani, Philippines",us,2015,3/1/2015,March,200.33681,Philippines,Asia,intermediate
2015-03-01T08:30:03.030Z,13.4392,-90.9992,2.995732274,1.7,mww,usc000tu5z,"57km SSW of Puerto San Jose, Guatemala",us,2015,3/1/2015,March,244.6919323,Guatemala,Americas,shallow
2015-03-01T10:24:41.360Z,23.5657,98.8539,2.302585093,1.6,mb,usc000tu67,"25km SSE of Nansan, China",us,2015,3/1/2015,March,181.2722419,China,Asia,shallow
2015-03-01T15:08:28.410Z,-17.1815,-71.8382,4.016563185,1.6,mb,usc000tu6s,"4km WSW of Punta de Bombon, Peru",us,2015,3/1/2015,March,148.4131591,Peru,Americas,shallow
2015-03-02T01:40:52.350Z,-0.0463,124.5345,4.26955758,1.6,mb,usc000tuaf,"77km SE of Molibagu, Indonesia",us,2015,3/2/2015,March,148.4131591,Indonesia,Asia,intermediate
2015-03-02T02:50:47.880Z,-59.561,-150.6522,2.564949357,1.7,mwb,usc000tuyv,Pacific-Antarctic Ridge,us,2015,3/2/2015,March,244.6919323,Pacific-Antarctic Ridge,Ocean,shallow
2015-03-02T13:29:12.860Z,-1.8461,133.3405,3.700560959,1.6,mb,usc000tuc2,"136km SW of Manokwari, Indonesia",us,2015,3/2/2015,March,164.0219073,Indonesia,Asia,shallow
2015-03-02T16:53:46.250Z,-27.8657,-71.065,3.516904189,1.6,mww,usc000tucw,"83km NNW of Vallenar, Chile",us,2015,3/2/2015,March,181.2722419,Chile,Americas,shallow
2015-03-02T21:51:58.820Z,9.8729,126.3333,4.24792365,1.6,mb,usc000tugb,"21km ENE of General Luna, Philippines",us,2015,3/2/2015,March,148.4131591,Philippines,Asia,shallow
2015-03-03T10:37:30.050Z,-0.7789,98.7161,3.33220451,1.8,mww,usc000tumx,"48km NW of Sikabaluan, Indonesia",us,2015,3/3/2015,March,445.8577701,Indonesia,Asia,shallow
2015-03-03T12:45:19.000Z,-20.358,-69.145,4.665324109,1.6,mww,usc000tun1,"105km E of Iquique, Chile",guc,2015,3/3/2015,March,181.2722419,Chile,Americas,intermediate
2015-03-04T08:35:07.120Z,50.2697,-129.92,2.157559321,1.6,mwr,usc000tuv5,"183km WSW of Port Hardy, Canada",us,2015,3/4/2015,March,164.0219073,Canada,Americas,shallow
2015-03-05T00:07:12.090Z,0.2059,96.9588,2.302585093,1.7,mww,usc000tv3f,"259km SSE of Sinabang, Indonesia",us,2015,3/5/2015,March,200.33681,Indonesia,Asia,shallow
2015-03-05T02:08:50.000Z,-34.319,-72.753,3.449987546,1.6,mwr,usc000tv3t,"116km NNW of Constitucion, Chile",guc,2015,3/5/2015,March,148.4131591,Chile,Americas,shallow
2015-03-05T21:30:32.000Z,-29.319,-71.111,4.094344562,1.7,mww,usc000tvct,"66km NNE of La Serena, Chile",guc,2015,3/5/2015,March,200.33681,Chile,Americas,shallow
2015-03-05T22:54:48.550Z,28.0428,56.8139,2.302585093,1.6,mb,usc000tvdv,"102km NNW of Minab, Iran",us,2015,3/5/2015,March,181.2722419,Iran,Asia,shallow
2015-03-06T08:22:18.960Z,-41.3157,80.6046,2.302585093,1.8,mww,usc000tvgw,Mid-Indian Ridge,us,2015,3/6/2015,March,403.4287935,Mid-Indian Ridge,Asia,shallow
2015-03-06T10:39:49.000Z,-44.4072,-78.3931,2.302585093,1.6,mb,usc000tvi4,"Off the coast of Aisen, Chile",us,2015,3/6/2015,March,164.0219073,Chile,Americas,shallow
2015-03-07T13:18:23.960Z,50.5075,-173.29,2.302585093,1.7,mww,usc000twdd,"198km SSE of Atka, Alaska",us,2015,3/7/2015,March,270.4264074,Alaska,Ocean,shallow
2015-03-07T20:51:43.650Z,-24.4543,179.2549,6.275515033,1.6,mb,usc000twev,South of the Fiji Islands,us,2015,3/7/2015,March,164.0219073,South of the Fiji Islands,Oceania,deep
2015-03-07T22:18:57.500Z,-6.5331,151.7342,3.091042453,1.7,mww,usc000twg0,"207km ESE of Kimbe, Papua New Guinea",us,2015,3/7/2015,March,270.4264074,Papua New Guinea,Oceania,shallow
2015-03-08T15:52:23.490Z,-19.9946,-177.8541,6.33693192,1.6,mb,usc000twju,"114km NE of Ndoi Island, Fiji",us,2015,3/8/2015,March,164.0219073,Fiji,Oceania,deep
2015-03-09T02:48:45.580Z,6.5308,-82.6541,2.397895273,1.8,mww,usc000twp2,"167km S of Punta de Burica, Panama",us,2015,3/9/2015,March,330.2995599,Panama,Americas,shallow
2015-03-09T06:45:20.420Z,-7.3075,128.7275,4.858804144,1.6,mb,usc000twpw,"294km WNW of Saumlaki, Indonesia",us,2015,3/9/2015,March,181.2722419,Indonesia,Asia,intermediate
2015-03-10T11:17:28.730Z,13.0856,145.5705,2.302585093,1.6,mb,us10001l73,"88km SE of Yigo Mayor's Office, Guam",us,2015,3/10/2015,March,148.4131591,Guam,Oceania,shallow
2015-03-10T15:27:57.510Z,-52.2191,16.9915,2.671386217,1.7,mb,us10001l7y,Southwest of Africa,us,2015,3/10/2015,March,200.33681,Southwest of Africa,Ocean,shallow
2015-03-10T20:55:44.370Z,6.7757,-72.9875,5.043425117,1.8,mww,us10001ldx,"9km NNE of Aratoca, Colombia",us,2015,3/10/2015,March,492.7490411,Colombia,Americas,intermediate
2015-03-11T16:23:37.870Z,10.6565,-86.4019,2.48490665,1.6,mwb,us10001lk3,"83km W of Sardinal, Costa Rica",us,2015,3/11/2015,March,181.2722419,Costa Rica,Americas,shallow
2015-03-12T06:03:40.590Z,13.1051,145.4306,3.148024084,1.6,mb,us10001lue,"75km ESE of Inarajan Mayor's Office, Guam",us,2015,3/12/2015,March,164.0219073,Guam,Oceania,shallow
2015-03-12T06:05:11.850Z,13.2299,145.5374,2.302585093,1.6,mb,us10001n0w,"77km ESE of Yigo Mayor's Office, Guam",us,2015,3/12/2015,March,164.0219073,Guam,Oceania,shallow
2015-03-12T06:28:10.630Z,13.151,145.4075,3.738145695,1.6,mb,us10001lug,"70km SE of Yigo Village, Guam",us,2015,3/12/2015,March,148.4131591,Guam,Oceania,shallow
2015-03-12T07:49:59.560Z,13.0904,145.5124,2.707383312,1.7,mb,us10001luu,"83km SE of Yigo Village, Guam",us,2015,3/12/2015,March,200.33681,Guam,Oceania,shallow
2015-03-12T15:23:25.690Z,8.0567,-39.5642,2.162172939,1.6,mb,us10001lvy,Central Mid-Atlantic Ridge,us,2015,3/12/2015,March,148.4131591,Central Mid-Atlantic Ridge,Ocean,shallow
2015-03-12T19:47:14.230Z,52.8652,-162.9065,2.302585093,1.7,mww,us10001lxx,"223km S of False Pass, Alaska",us,2015,3/12/2015,March,200.33681,Alaska,Ocean,shallow
2015-03-13T19:16:06.670Z,-44.5532,-73.0345,2.375835555,1.6,mb,us10001m7j,"34km NW of Puerto Cisnes, Chile",us,2015,3/13/2015,March,148.4131591,Chile,Americas,shallow
2015-03-14T15:36:08.750Z,34.2885,141.6586,1.967112357,1.7,mb,us10001md6,"155km SE of Katsuura, Japan",us,2015,3/14/2015,March,221.4064162,Japan,Asia,shallow
2015-03-14T21:59:14.850Z,-2.1657,141.4926,2.302585093,1.6,mb,us10001mf9,"60km NNE of Vanimo, Papua New Guinea",us,2015,3/14/2015,March,164.0219073,Papua New Guinea,Oceania,shallow
2015-03-14T23:32:54.640Z,-71.7339,-126.4748,2.302585093,1.6,mb,us10001mft,"192km N of Siple, Mount, Antarctica",us,2015,3/14/2015,March,148.4131591,Antarctica,Ocean,shallow
2015-03-15T02:17:07.850Z,-22.2789,-176.3784,4.718498871,1.7,mwb,us10001mgf,"170km SW of Vaini, Tonga",us,2015,3/15/2015,March,244.6919323,Tonga,Oceania,intermediate
2015-03-15T04:47:19.970Z,18.7532,146.4233,3.828641396,1.8,mww,us10001mh6,"79km E of Agrihan, Northern Mariana Islands",us,2015,3/15/2015,March,330.2995599,Northern Mariana Islands,Oceania,shallow
2015-03-15T14:22:54.860Z,-5.809,130.3598,3.687628672,1.6,mb,us10001mj9,"259km NNW of Saumlaki, Indonesia",us,2015,3/15/2015,March,181.2722419,Indonesia,Asia,shallow
2015-03-15T16:25:36.820Z,13.7364,-92.9027,3.729781445,1.6,mb,us10001mjg,"114km SW of Ocos, Guatemala",us,2015,3/15/2015,March,164.0219073,Guatemala,Americas,shallow
2015-03-15T21:19:13.920Z,-9.6876,112.8854,3.90620612,1.6,mb,us10001ml0,"143km S of Krajan Tambakrejo, Indonesia",us,2015,3/15/2015,March,148.4131591,Indonesia,Asia,shallow
2015-03-15T21:29:59.140Z,-15.1825,166.782,4.321745704,1.6,mb,us10001ml5,"32km WSW of Port-Olry, Vanuatu",us,2015,3/15/2015,March,181.2722419,Vanuatu,Oceania,intermediate
2015-03-15T22:47:35.540Z,-26.0814,-11.6066,2.713369363,1.7,mb,us10001mlp,Southern Mid-Atlantic Ridge,us,2015,3/15/2015,March,221.4064162,Southern Mid-Atlantic Ridge,Ocean,shallow
2015-03-15T23:17:16.910Z,-0.5409,122.3067,3.433987204,1.8,mww,us10001mm0,"70km NW of Luwuk, Indonesia",us,2015,3/15/2015,March,445.8577701,Indonesia,Asia,shallow
2015-03-16T03:00:05.950Z,-4.0737,152.0288,5.278114659,1.8,mww,us10001mp3,"20km NW of Rabaul, Papua New Guinea",us,2015,3/16/2015,March,365.0374679,Papua New Guinea,Oceania,intermediate
2015-03-16T22:06:36.620Z,-5.6922,151.0826,4.376511454,1.6,mb,us10001mwt,"105km E of Kimbe, Papua New Guinea",us,2015,3/16/2015,March,164.0219073,Papua New Guinea,Oceania,intermediate
2015-03-17T19:37:52.260Z,-7.4898,156.19,3.254242969,1.6,mb,us10001n77,"98km NW of Gizo, Solomon Islands",us,2015,3/17/2015,March,148.4131591,Solomon Islands,Oceania,shallow
2015-03-17T20:16:19.080Z,-17.8236,-178.5653,6.320642387,1.7,mww,us10001n7n,"268km SE of Lambasa, Fiji",us,2015,3/17/2015,March,244.6919323,Fiji,Oceania,deep
2015-03-17T22:12:28.940Z,1.6686,126.5217,3.784189634,1.8,mww,us10001nab,"135km NW of Kota Ternate, Indonesia",us,2015,3/17/2015,March,492.7490411,Indonesia,Asia,shallow
2015-03-18T18:27:29.500Z,-36.1167,-73.5219,2.564949357,1.8,mww,us10001nj1,"75km NNW of Talcahuano, Chile",us,2015,3/18/2015,March,492.7490411,Chile,Americas,shallow
2015-03-18T19:07:49.100Z,-36.0507,-73.6406,2.302585093,1.7,mww,us10001njq,"87km NNW of Talcahuano, Chile",us,2015,3/18/2015,March,221.4064162,Chile,Americas,shallow
2015-03-19T01:33:05.360Z,-36.094,-73.5667,1.386294361,1.6,mww,us10001np8,"80km NNW of Talcahuano, Chile",us,2015,3/19/2015,March,148.4131591,Chile,Americas,shallow
2015-03-19T03:15:22.950Z,53.5155,161.8237,2.617395833,1.6,mb,us10001nq0,"218km ENE of Petropavlovsk-Kamchatskiy, Russia",us,2015,3/19/2015,March,181.2722419,Russia,Europe,shallow
2015-03-19T03:49:23.560Z,-55.391,-28.3497,3.363841595,1.6,mb,us10001nq6,"162km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",us,2015,3/19/2015,March,148.4131591,South Georgia and the South Sandwich Islands,Ocean,shallow
2015-03-19T08:34:16.960Z,-36.0228,-73.8197,1.350667183,1.6,mww,us10001nrg,"99km NW of Talcahuano, Chile",us,2015,3/19/2015,March,181.2722419,Chile,Americas,shallow
2015-03-19T10:05:59.170Z,1.9433,126.4571,3.451256582,1.7,mb,us10001ns0,"152km ENE of Bitung, Indonesia",us,2015,3/19/2015,March,221.4064162,Indonesia,Asia,shallow
2015-03-19T11:52:00.680Z,-3.3029,-80.5664,4.111529387,1.6,mb,us10001ntk,"32km NNW of Tumbes, Peru",us,2015,3/19/2015,March,148.4131591,Peru,Americas,shallow
2015-03-20T01:02:51.570Z,-6.3346,149.9691,3.972553505,1.6,mb,us10001p1u,"48km ESE of Kandrian, Papua New Guinea",us,2015,3/20/2015,March,148.4131591,Papua New Guinea,Oceania,shallow
2015-03-20T02:25:50.880Z,-20.1675,168.0895,2.302585093,1.6,mb,us10001p24,"119km NE of We, New Caledonia",us,2015,3/20/2015,March,148.4131591,New Caledonia,Oceania,shallow
2015-03-20T15:20:35.700Z,11.1173,-86.8963,3.700066644,1.6,mb,us10001p68,"84km SSW of Masachapa, Nicaragua",us,2015,3/20/2015,March,148.4131591,Nicaragua,Americas,shallow
2015-03-20T15:42:52.380Z,-4.7852,154.8778,3.176385773,1.7,mww,us10001p6f,"173km NNW of Arawa, Papua New Guinea",us,2015,3/20/2015,March,270.4264074,Papua New Guinea,Oceania,shallow
2015-03-20T22:30:07.550Z,18.0325,-98.5135,3.951243719,1.7,mwb,us10001pbh,"8km WSW of Tulcingo del Valle, Mexico",us,2015,3/20/2015,March,221.4064162,Mexico,Americas,shallow
2015-03-21T11:10:17.190Z,50.431,-172.9712,2.302585093,1.6,mww,us10001pdu,"214km SSE of Atka, Alaska",us,2015,3/21/2015,March,148.4131591,Alaska,Ocean,shallow
2015-03-21T13:13:21.330Z,-31.7524,-177.8669,2.302585093,1.7,mb,us10001peh,"104km ESE of L'Esperance Rock, New Zealand",us,2015,3/21/2015,March,221.4064162,New Zealand,Oceania,shallow
2015-03-21T16:16:32.910Z,-22.285,-177.959,5.819964229,1.6,mb,us10001pf4,"196km SSE of Ndoi Island, Fiji",us,2015,3/21/2015,March,181.2722419,Fiji,Oceania,deep
2015-03-21T16:58:15.200Z,-9.3545,-78.7174,4.007333185,1.6,mb,us10001pfa,"33km SSW of Chimbote, Peru",us,2015,3/21/2015,March,164.0219073,Peru,Americas,shallow
2015-03-21T19:46:30.080Z,3.5898,127.3472,3.692373343,1.6,mb,us10001pfz,"218km NNW of Tobelo, Indonesia",us,2015,3/21/2015,March,181.2722419,Indonesia,Asia,shallow
2015-03-22T05:46:23.360Z,-17.8217,-178.4468,6.421703565,1.6,mb,us10001pj4,"278km SE of Lambasa, Fiji",us,2015,3/22/2015,March,181.2722419,Fiji,Oceania,deep
2015-03-22T05:56:22.370Z,13.2251,145.7186,2.302585093,1.7,mwc,us10001pj6,"95km ESE of Yigo Mayor's Office, Guam",us,2015,3/22/2015,March,244.6919323,Guam,Oceania,shallow
2015-03-22T18:12:27.380Z,1.9506,89.6231,2.714694744,1.6,mb,us10001pl1,North Indian Ocean,us,2015,3/22/2015,March,164.0219073,North Indian Ocean,Ocean,shallow
2015-03-22T22:27:37.000Z,6.804,-73.147,5.040841136,1.6,mwr,us10001pn4,"13km E of Zapatoca, Colombia",rsnc,2015,3/22/2015,March,164.0219073,Colombia,Americas,intermediate
2015-03-22T22:45:23.800Z,40.2724,52.074,3.478158423,1.6,mb,us10001pn9,"80km WNW of Turkmenbasy, Turkmenistan",us,2015,3/22/2015,March,164.0219073,Turkmenistan,Asia,shallow
2015-03-23T04:51:38.010Z,-18.3534,-69.1663,4.86753445,1.9,mww,us10001ppx,"45km ESE of Putre, Chile",us,2015,3/23/2015,March,601.8450379,Chile,Americas,intermediate
2015-03-23T10:13:50.880Z,23.7235,121.75,3.555348061,1.7,mww,us10001ps8,"31km SSE of Hualian, Taiwan",us,2015,3/23/2015,March,244.6919323,Taiwan,Asia,shallow
2015-03-23T15:48:03.230Z,0.6528,124.8816,3.974809994,1.6,mb,us10001puq,"54km ESE of Tompasobaru, Indonesia",us,2015,3/23/2015,March,181.2722419,Indonesia,Asia,shallow
2015-03-23T20:18:08.880Z,52.518,-169.2709,3.555348061,1.6,mb,us10001pzh,"54km SSW of Nikolski, Alaska",us,2015,3/23/2015,March,148.4131591,Alaska,Ocean,shallow
2015-03-24T11:09:17.540Z,53.6854,161.721,2.995732274,1.6,mwb,us10001q70,"216km ENE of Petropavlovsk-Kamchatskiy, Russia",us,2015,3/24/2015,March,164.0219073,Russia,Europe,shallow
2015-03-24T14:50:30.580Z,2.0551,126.6242,4.150724896,1.6,mb,us10001q7z,"158km WNW of Tobelo, Indonesia",us,2015,3/24/2015,March,181.2722419,Indonesia,Asia,shallow
2015-03-24T19:55:51.850Z,-48.3518,-87.2885,2.723267167,1.7,mb,us10001qdr,Southern Pacific Ocean,us,2015,3/24/2015,March,200.33681,Southern Pacific Ocean,Ocean,shallow
2015-03-24T22:46:52.000Z,-20.68,-70.785,2.740840024,1.6,mww,us10001qhf,"84km SW of Iquique, Chile",guc,2015,3/24/2015,March,181.2722419,Chile,Americas,shallow
2015-03-25T19:22:44.560Z,49.4154,-128.1719,2.571084346,1.6,mww,us10001qpf,"152km SSW of Port Hardy, Canada",us,2015,3/25/2015,March,164.0219073,Canada,Americas,shallow
